name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Houston,TX",2008-06-24,87.5,75.4,80.3,94,75.4,82.8,71.3,74.9,0.248,100,16.67,rain,0,0,,11.5,154.5,1019.6,56,9.4,,,,,2008-06-24T06:22:25,2008-06-24T20:25:38,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-06-25,92.2,75.6,83.2,98.5,75.6,86.8,71.6,69.5,0.02,100,12.5,rain,0,0,,12.8,159.2,1019.7,55.2,9.8,,,,,2008-06-25T06:22:42,2008-06-25T20:25:45,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-06-26,88.4,73.7,79.5,95.8,73.7,81.3,71.8,77.7,0.585,100,25,rain,0,0,34.4,13.2,161.7,1017.2,55.7,9.5,,,,,2008-06-26T06:23:00,2008-06-26T20:25:51,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-06-27,91.9,76.8,83.4,98.7,76.8,87.4,72.3,70.6,0.145,100,12.5,rain,0,0,,14.8,168,1015.2,48.5,9.8,,,,,2008-06-27T06:23:20,2008-06-27T20:25:56,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-06-28,89.5,76.5,82.9,96.5,76.5,86.2,71.3,69.5,0.055,100,20.83,rain,0,0,35.6,16.7,178.6,1016.4,44,9.7,,,,,2008-06-28T06:23:40,2008-06-28T20:25:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-06-29,93.1,75.2,80.9,99.7,75.2,83.6,71.2,74,0.16,100,25,rain,0,0,36.3,11.7,108.3,1018.7,59.7,9.2,,,,,2008-06-29T06:24:02,2008-06-29T20:26:01,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-06-30,92.5,74.9,82.1,98.6,74.9,85.1,70.6,69.6,0.19,100,8.33,rain,0,0,30,10.3,332.7,1018.9,63.3,9.7,,,,,2008-06-30T06:24:24,2008-06-30T20:26:02,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-01,89.8,73.6,81,91.8,73.6,82.2,67.6,65.6,0.008,100,4.17,rain,0,0,,9.6,93.2,1017,62.8,9.3,,,,,2008-07-01T06:24:47,2008-07-01T20:26:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-02,88.1,73.7,81.5,94,73.7,84.2,70.3,70.1,0.094,100,16.67,rain,0,0,30,10.9,170,1015.5,50.5,8.9,,,,,2008-07-02T06:25:11,2008-07-02T20:25:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-03,91.9,71.8,82.1,97.4,71.8,84.4,69,66.7,0,0,0,,0,0,,12.8,154.9,1015.9,34.6,9.9,,,,,2008-07-03T06:25:36,2008-07-03T20:25:55,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-04,86.3,73.4,78.6,90.8,73.4,80.1,70.2,76.3,0.55,100,25,rain,0,0,34.4,10.8,174.6,1017.7,46.7,9.4,,,,,2008-07-04T06:26:01,2008-07-04T20:25:50,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-05,87.4,73.7,80.6,94.8,73.7,83.3,70.8,73.3,0.101,100,20.83,rain,0,0,31.4,9.8,149.6,1016.7,56.7,9.4,,,,,2008-07-05T06:26:27,2008-07-05T20:25:44,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-06,91.9,73.9,83,97.6,73.9,86.5,71.1,69.4,0,0,0,,0,0,,12,148.1,1015.6,47.8,9.7,,,,,2008-07-06T06:26:54,2008-07-06T20:25:36,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-07,92,74.4,83.6,96.9,74.4,87.2,71.2,68.2,0.002,100,4.17,rain,0,0,30,14.2,140,1015.9,37.2,9.8,,,,,2008-07-07T06:27:22,2008-07-07T20:25:27,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-08,91.8,78.4,84.1,98.8,78.4,88.7,72.9,70.4,0.025,100,8.33,rain,0,0,,13.4,151,1015.7,49.5,9.9,,,,,2008-07-08T06:27:51,2008-07-08T20:25:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-09,91.8,76.3,82.2,99.4,76.3,86,72.7,74,0.342,100,25,rain,0,0,34.4,8.3,176.3,1016.8,47.3,9.6,,,,,2008-07-09T06:28:20,2008-07-09T20:25:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-10,90,75.3,82.4,96.2,75.3,85.7,72,72.1,0.152,100,29.17,rain,0,0,,10.1,174.9,1018,45.7,9.6,,,,,2008-07-10T06:28:49,2008-07-10T20:24:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-11,93.7,76,84.5,99.8,76,88.6,72,68.2,0,0,0,,0,0,,14.6,183.3,1018.4,36,9.8,,,,,2008-07-11T06:29:19,2008-07-11T20:24:35,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-12,94,77.3,85.2,100.4,77.3,89.3,71.7,66.3,0,0,0,,0,0,,10.9,182.6,1017.9,36,9.6,,,,,2008-07-12T06:29:50,2008-07-12T20:24:19,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-13,93.5,74.3,84.3,98.6,74.3,87.9,71.1,67,0,0,0,,0,0,,9.9,218.7,1015.2,38.6,9.6,,,,,2008-07-13T06:30:21,2008-07-13T20:24:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-14,96.6,76.5,84.7,100.1,76.5,88.6,71.7,67.6,0.004,100,12.5,rain,0,0,,10.8,201.7,1013.6,46.4,9.7,,,,,2008-07-14T06:30:53,2008-07-14T20:23:42,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-15,94.1,77.4,84.4,100.2,77.4,88.8,72.4,68.9,0,0,0,,0,0,,12.2,170.8,1015.6,56.3,9.8,,,,,2008-07-15T06:31:25,2008-07-15T20:23:21,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-16,92.9,76.9,84.6,98.8,76.9,88.6,71.5,66.2,0,0,0,,0,0,31.1,11.2,157.2,1017,51.8,9.7,,,,,2008-07-16T06:31:58,2008-07-16T20:22:59,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-17,93.3,73.9,84,98,73.9,86.6,69.7,65.1,0,0,0,,0,0,,10.9,145.3,1016.5,25.2,9.7,,,,,2008-07-17T06:32:31,2008-07-17T20:22:35,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-18,91.9,73.1,82.9,95.9,73.1,85.6,69.5,66.2,0.001,100,4.17,rain,0,0,30,11.6,151.1,1014.9,24.7,9.8,,,,,2008-07-18T06:33:04,2008-07-18T20:22:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-19,93.9,76.4,84.4,99.3,76.4,87.8,70.4,64.7,0,0,0,,0,0,,12.3,148.4,1015.8,37.2,9.3,,,,,2008-07-19T06:33:37,2008-07-19T20:21:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-20,94.3,75.1,84.9,99.7,75.1,88.3,70.6,64.6,0.001,100,4.17,rain,0,0,,10.4,179.6,1017.7,36.1,9.4,,,,,2008-07-20T06:34:11,2008-07-20T20:21:16,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-21,97.4,76.2,86.3,98.9,76.2,88.9,68.7,59.1,0,0,0,,0,0,,11.1,154.2,1015.6,33.3,9.8,,,,,2008-07-21T06:34:45,2008-07-21T20:20:46,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-22,92.3,77.9,84.4,100,77.9,89,71.9,67.1,0.009,100,12.5,rain,0,0,31.1,16.9,94.7,1013,54.5,9.5,,,,,2008-07-22T06:35:20,2008-07-22T20:20:16,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-23,85.4,75.6,81.1,92.8,75.6,85.2,73.6,78.2,0.585,100,62.5,rain,0,0,34.4,15.6,90.7,1012.6,70,9.3,,,,,2008-07-23T06:35:55,2008-07-23T20:19:44,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-24,85,75.3,78.7,95.4,75.3,80.4,74.4,86.6,1.025,100,79.17,rain,0,0,30,12,90.5,1014.9,72.3,8.2,,,,,2008-07-24T06:36:29,2008-07-24T20:19:10,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-25,92.1,75.9,83.9,99.7,75.9,88.5,73.6,73,0.001,100,4.17,rain,0,0,,10.5,165.2,1018.4,41.1,8.2,,,,,2008-07-25T06:37:04,2008-07-25T20:18:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-26,95.1,78,85.6,97.9,78,88.6,70.8,64.9,0,0,0,,0,0,,9.2,223.1,1018.1,26.1,8.7,,,,,2008-07-26T06:37:40,2008-07-26T20:18:00,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-27,96.7,74.6,84.6,97.1,74.6,86.4,68.5,62.4,0.001,100,4.17,rain,0,0,,9.6,216.9,1014.4,17.5,9.2,,,,,2008-07-27T06:38:15,2008-07-27T20:17:22,0.83,Rain,Clear conditions throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-28,94.5,74.8,83.6,101.9,74.8,87.2,71.5,69.3,0.003,100,8.33,rain,0,0,65.5,13,189.5,1012.4,23.9,9.6,,,,,2008-07-28T06:38:50,2008-07-28T20:16:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-29,94.2,74.4,83.9,99.7,74.4,87.4,71.2,67.9,0,0,0,,0,0,,13.5,181.3,1012.1,29.8,9.9,,,,,2008-07-29T06:39:26,2008-07-29T20:16:04,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-30,94.4,76.6,85.2,100,76.6,89.1,71.7,66.2,0,0,0,,0,0,,13.3,195.3,1011,34.6,9.8,,,,,2008-07-30T06:40:01,2008-07-30T20:15:23,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-07-31,96.1,77.9,85.9,103.6,77.9,91.3,72.8,67.1,0,0,0,,0,0,,13.8,202.4,1010.6,32.2,9.3,,,,,2008-07-31T06:40:37,2008-07-31T20:14:40,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-01,96.7,76.8,86,103.6,76.8,91.2,72.7,66.8,0,0,0,,0,0,,12.8,190.3,1012.7,38.4,9.5,,,,,2008-08-01T06:41:12,2008-08-01T20:13:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-02,98.8,77.6,87,104.3,77.6,92,72.2,64.6,0,0,0,,0,0,,10.5,222.1,1013.4,29.6,9.7,,,,,2008-08-02T06:41:48,2008-08-02T20:13:12,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-03,94.4,77.5,83.5,101.5,77.5,87.3,72.4,70.8,0.254,100,20.83,rain,0,0,38,14.3,227,1013.6,49.2,9.1,,,,,2008-08-03T06:42:23,2008-08-03T20:12:25,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-04,95.9,73.8,84.4,105.7,73.8,89,71.9,68.5,0.024,100,20.83,rain,0,0,32.2,10.7,89.2,1012.7,38.3,9.1,,,,,2008-08-04T06:42:59,2008-08-04T20:11:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-05,82.8,74.8,78.6,89.1,74.8,80.1,71.6,79.5,1.926,100,66.67,rain,0,0,64.4,19.8,273.9,1011.5,76.2,7.6,,,,,2008-08-05T06:43:35,2008-08-05T20:10:50,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-06,88.7,77.5,82.3,98,77.5,86.7,74,76.6,0.29,100,20.83,rain,0,0,,10.8,153.6,1016.8,65.1,9.7,,,,,2008-08-06T06:44:10,2008-08-06T20:10:00,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-07,93.2,77.2,84.4,100.9,77.2,88.8,73.3,71.2,0.008,100,12.5,rain,0,0,,10.1,184.4,1015.9,38.3,9.6,,,,,2008-08-07T06:44:45,2008-08-07T20:09:10,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-08,94.5,76.8,84.6,99.9,76.8,88.9,73,70.4,0.001,100,4.17,rain,0,0,,12.1,205,1013.8,41.7,9.7,,,,,2008-08-08T06:45:21,2008-08-08T20:08:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-09,93.5,76,84.1,99.2,76,88.2,72.3,69.7,0,0,0,,0,0,,12.5,163.4,1013.1,44,9.9,,,,,2008-08-09T06:45:56,2008-08-09T20:07:25,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-10,94.2,78.6,85.1,101.3,78.6,89.9,73.2,69.4,0,0,0,,0,0,,12.1,191.8,1011.3,50.2,9.9,,,,,2008-08-10T06:46:31,2008-08-10T20:06:31,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-11,93.6,79.1,85.3,101.6,79.1,90.8,73.5,69.6,0,0,0,,0,0,,14.3,198.1,1010.3,57.1,9.5,,,,,2008-08-11T06:47:06,2008-08-11T20:05:37,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-12,89.1,81,83.9,97.5,86.5,91.1,74.4,73.7,0.022,100,20.83,rain,0,0,,11.5,218.6,1008.7,68,8,,,,,2008-08-12T06:47:41,2008-08-12T20:04:41,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-13,89.4,78.7,83.6,97.7,78.7,89.3,74.3,74.6,0.096,100,12.5,rain,0,0,,12.3,148.9,1009.4,58.9,8.1,,,,,2008-08-13T06:48:16,2008-08-13T20:03:44,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-14,93.4,76.7,83.2,99.1,76.7,86.8,72.9,73.2,0.034,100,8.33,rain,0,0,32.2,10.7,161.7,1011.9,41.5,8.3,,,,,2008-08-14T06:48:51,2008-08-14T20:02:46,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-15,86.9,76.9,81.6,94.4,76.9,85.7,74.3,79.1,0.201,100,33.33,rain,0,0,,8.8,174.1,1013.5,52,8.7,,,,,2008-08-15T06:49:25,2008-08-15T20:01:48,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-16,84.2,76.1,78.9,93.3,76.1,80.1,74.5,86.6,0.928,100,41.67,rain,0,0,32.2,8.1,71.4,1014.6,66.7,8.5,,,,,2008-08-16T06:50:00,2008-08-16T20:00:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-17,88.1,73.4,79.3,94.8,73.4,81.5,72.1,79.7,0.029,100,20.83,rain,0,0,,9.7,73.7,1013.7,64.2,8.4,,,,,2008-08-17T06:50:34,2008-08-17T19:59:48,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242012923,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-18,84.9,74.7,77.8,91.3,74.7,78.9,72.6,84.7,0.453,100,29.17,rain,0,0,,7.8,166,1012.1,71.8,8.8,,,,,2008-08-18T06:51:08,2008-08-18T19:58:47,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-19,79.5,72.9,75.7,79.5,72.9,75.7,71.2,85.9,0.989,100,62.5,rain,0,0,,9.2,159.6,1011.5,90.4,8.7,,,,,2008-08-19T06:51:42,2008-08-19T19:57:44,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-20,80.9,74.5,77.3,85.5,74.5,77.9,72.9,86.5,1.035,100,83.33,rain,0,0,,7.6,180,1010.8,78.4,8.6,,,,,2008-08-20T06:52:16,2008-08-20T19:56:42,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-21,84.9,75.7,78.8,92.9,75.7,80.8,73.7,84.9,0.805,100,58.33,rain,0,0,30,9.9,129.7,1012.4,66.2,8.3,,,,,2008-08-21T06:52:50,2008-08-21T19:55:38,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-22,90.8,75.4,82.1,99,75.4,86.4,73.7,77.4,0.007,100,12.5,rain,0,0,,10.3,154.7,1014.5,49,9,,,,,2008-08-22T06:53:23,2008-08-22T19:54:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-23,91.8,74.5,82.8,97.3,74.5,86.6,72.4,73.3,0.001,100,4.17,rain,0,0,41.4,7.4,345.2,1014.8,53.5,9.2,,,,,2008-08-23T06:53:56,2008-08-23T19:53:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-24,91.1,74.3,81.9,97.5,74.3,85.1,71.1,71.6,0.189,100,4.17,rain,0,0,,8.7,7.5,1012.2,50,9.5,,,,,2008-08-24T06:54:30,2008-08-24T19:52:23,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-25,93.3,75.5,84.3,98.7,75.5,87.3,70.5,65.5,0,0,0,,0,0,,9.6,315.8,1009.5,30.2,9,,,,,2008-08-25T06:55:03,2008-08-25T19:51:16,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-26,91.8,75,82.2,98.1,75,85,72.1,73.2,0.406,100,20.83,rain,0,0,,15.7,168.5,1010,44.5,7.6,,,,,2008-08-26T06:55:36,2008-08-26T19:50:09,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-27,92.7,74.8,82.3,99,74.8,86,72.7,74.7,0.012,100,8.33,rain,0,0,,9.7,171.7,1011.7,38.9,9.4,,,,,2008-08-27T06:56:09,2008-08-27T19:49:01,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-28,92.2,74.6,83,98,74.6,86.5,72.4,72.6,0.002,100,8.33,rain,0,0,,10.1,155.4,1011.8,27.9,9.2,,,,,2008-08-28T06:56:42,2008-08-28T19:47:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-29,91.7,75.1,83,98,75.1,86.1,71.8,71.4,0,0,0,,0,0,,9.3,111.1,1013,41,9.5,,,,,2008-08-29T06:57:14,2008-08-29T19:46:44,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-30,92.2,75.7,83.5,98.2,75.7,86.6,71.1,68.3,0.001,100,4.17,rain,0,0,,11.7,80.7,1013.3,41.7,8.6,,,,,2008-08-30T06:57:47,2008-08-30T19:45:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-08-31,93.1,76.8,84.3,98.9,76.8,87.7,71,66.1,0,0,0,,0,0,,12.5,46.8,1011.4,44,8.2,,,,,2008-08-31T06:58:19,2008-08-31T19:44:25,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-09-01,91.5,77.9,84,96.2,77.9,87.5,70.5,65.1,0.037,100,12.5,rain,0,0,45,17.4,349.5,1005.9,64.4,8.9,,,,,2008-09-01T06:58:51,2008-09-01T19:43:14,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-09-02,94.9,77.7,85.8,99.7,77.7,89.9,70.1,61,0,0,0,,0,0,30,16.1,264.9,1004.3,61.8,9.9,,,,,2008-09-02T06:59:24,2008-09-02T19:42:04,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-09-03,91.9,79.4,85,96.2,79.4,88.9,70.1,62.3,0.005,100,4.17,rain,0,0,,14.8,276.4,1006.6,48.9,9.3,,,,,2008-09-03T06:59:56,2008-09-03T19:40:52,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-09-04,91,72.7,80.8,93,72.7,81.8,64.9,59.7,0,0,0,,0,0,,10.9,342,1008.9,14.8,9.9,,,,,2008-09-04T07:00:28,2008-09-04T19:39:41,0.16,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2008-09-05,90,70.5,80.3,91.5,70.5,81,65.7,63.1,0,0,0,,0,0,,10.3,38.4,1011.4,10.7,9.9,,,,,2008-09-05T07:01:00,2008-09-05T19:38:28,0.19,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2008-09-06,88.8,67,77.4,87.7,67,77.4,62.8,63.5,0,0,0,,0,0,,8.8,59.7,1014.4,8.9,9.9,,,,,2008-09-06T07:01:31,2008-09-06T19:37:16,0.22,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
